"t","T","alpha","beta","dbeta_dt","dalpha_dt","sign_beta"
325650,35.78,0.95955,0.00259999999999991,-3.99999999999637e-06,-2.29999999999997e-05,1
325700,35.91,0.9584,0.00240000000000009,3.99999999999637e-06,-2.34000000000001e-05,1
325750,36.03,0.95723,0.00259999999999991,-3.99999999999637e-06,-2.38000000000005e-05,1
325800,36.16,0.95604,0.00240000000000009,3.99999999999637e-06,-2.42000000000009e-05,1
325850,36.28,0.95483,0.00259999999999991,-3.99999999999637e-06,-2.45999999999991e-05,1
325900,36.41,0.9536,0.00240000000000009,3.99999999999637e-06,-2.52000000000008e-05,1
325950,36.53,0.95234,0.00259999999999991,-3.99999999999637e-06,-2.5599999999999e-05,1
326000,36.66,0.95106,0.00240000000000009,3.99999999999637e-06,-2.59999999999994e-05,1
326050,36.78,0.94976,0.00259999999999991,-3.99999999999637e-06,-2.66000000000011e-05,1
326100,36.91,0.94843,0.00240000000000009,3.99999999999637e-06,-2.69999999999992e-05,1
326150,37.03,0.94708,0.00259999999999991,-3.99999999999637e-06,-2.73999999999996e-05,1
326200,37.16,0.94571,0.00240000000000009,3.99999999999637e-06,-2.78e-05,1
326250,37.28,0.94432,0.00259999999999991,-3.99999999999637e-06,-2.82000000000004e-05,1
326300,37.41,0.94291,0.00240000000000009,3.99999999999637e-06,-2.87999999999999e-05,1
326350,37.53,0.94147,0.00259999999999991,-3.99999999999637e-06,-2.92000000000003e-05,1
326400,37.66,0.94001,0.00240000000000009,-2.83627288322208e-18,-2.96000000000007e-05,1
326450,37.78,0.93853,0.00239999999999995,4.00000000000204e-06,-2.99999999999989e-05,1
326500,37.9,0.93703,0.00260000000000005,-4.00000000000204e-06,-3.02000000000002e-05,1
326550,38.03,0.93552,0.00239999999999995,2.83627288322208e-18,-3.07999999999997e-05,1
326600,38.15,0.93398,0.00240000000000009,3.99999999999637e-06,-3.14000000000014e-05,1
326650,38.27,0.93241,0.00259999999999991,-3.99999999999637e-06,-3.15999999999983e-05,1
326700,38.4,0.93083,0.00240000000000009,-2.83627288322208e-18,-3.22e-05,1
326750,38.52,0.92922,0.00239999999999995,4.00000000000204e-06,-3.26000000000004e-05,1
326800,38.64,0.92759,0.00260000000000005,-4.00000000000204e-06,-3.27999999999995e-05,1
326850,38.77,0.92595,0.00239999999999995,0,-3.34000000000012e-05,1
326900,38.89,0.92428,0.00239999999999995,4.00000000000204e-06,-3.40000000000007e-05,1
326950,39.01,0.92258,0.00260000000000005,-4.00000000000204e-06,-3.41999999999998e-05,1
327000,39.14,0.92087,0.00239999999999995,2.83627288322208e-18,-3.47999999999993e-05,1
327050,39.26,0.91913,0.00240000000000009,3.99999999999637e-06,-3.51999999999997e-05,1
327100,39.38,0.91737,0.00259999999999991,-3.99999999999637e-06,-3.56000000000001e-05,1
327150,39.51,0.91559,0.00240000000000009,-2.83627288322208e-18,-3.61999999999996e-05,1
327200,39.63,0.91378,0.00239999999999995,4.00000000000204e-06,-3.66e-05,1
327250,39.75,0.91195,0.00260000000000005,-4.00000000000204e-06,-3.70000000000004e-05,1
327300,39.88,0.9101,0.00239999999999995,4.00000000000204e-06,-3.75999999999999e-05,1
327350,40,0.90822,0.00260000000000005,-4.00000000000204e-06,-3.78000000000012e-05,1
327400,40.13,0.90633,0.00239999999999995,0,-3.83999999999984e-05,1
327450,40.25,0.90441,0.00239999999999995,4.00000000000204e-06,-3.8600000000002e-05,1
327500,40.37,0.90248,0.00260000000000005,-4.00000000000204e-06,-3.91999999999992e-05,1
327550,40.5,0.90052,0.00239999999999995,4.00000000000204e-06,-4.04000000000004e-05,1
327600,40.62,0.8985,0.00260000000000005,-4.00000000000204e-06,-4e-05,1
327650,40.75,0.8965,0.00239999999999995,4.00000000000204e-06,-4e-05,1
327700,40.87,0.8945,0.00260000000000005,-4.00000000000204e-06,-4e-05,1
327750,41,0.8925,0.00239999999999995,4.00000000000204e-06,-4.19999999999998e-05,1
327800,41.12,0.8904,0.00260000000000005,0,-4.19999999999998e-05,1
327850,41.25,0.8883,0.00260000000000005,-4.00000000000204e-06,-4.19999999999998e-05,1
327900,41.38,0.8862,0.00239999999999995,4.00000000000204e-06,-4.39999999999996e-05,1
327950,41.5,0.884,0.00260000000000005,-4.00000000000204e-06,-4.19999999999998e-05,1
328000,41.63,0.8819,0.00239999999999995,4.00000000000204e-06,-4.39999999999996e-05,1
328050,41.75,0.8797,0.00260000000000005,-4.00000000000204e-06,-4.40000000000018e-05,1
328100,41.88,0.8775,0.00239999999999995,4.00000000000204e-06,-4.39999999999996e-05,1
328150,42,0.8753,0.00260000000000005,-2.83627288322208e-18,-4.39999999999996e-05,1
328200,42.13,0.8731,0.00259999999999991,-3.99999999999637e-06,-4.39999999999996e-05,1
328250,42.26,0.8709,0.00240000000000009,3.99999999999637e-06,-4.59999999999994e-05,1
328300,42.38,0.8686,0.00259999999999991,-3.99999999999637e-06,-4.40000000000018e-05,1
328350,42.51,0.8664,0.00240000000000009,3.99999999999637e-06,-4.59999999999994e-05,1
328400,42.63,0.8641,0.00259999999999991,-3.99999999999637e-06,-4.59999999999994e-05,1
328450,42.76,0.8618,0.00240000000000009,3.99999999999637e-06,-4.59999999999994e-05,1
328500,42.88,0.8595,0.00259999999999991,2.83627288322208e-18,-4.80000000000014e-05,1
328550,43.01,0.8571,0.00260000000000005,-4.00000000000204e-06,-4.59999999999994e-05,1
328600,43.14,0.8548,0.00239999999999995,4.00000000000204e-06,-4.79999999999992e-05,1
328650,43.26,0.8524,0.00260000000000005,0,-4.80000000000014e-05,1
328700,43.39,0.85,0.00260000000000005,-2.83627288322208e-18,-4.79999999999992e-05,1
328750,43.52,0.8476,0.00259999999999991,-3.99999999999637e-06,-4.80000000000014e-05,1
328800,43.65,0.8452,0.00240000000000009,3.99999999999637e-06,-4.99999999999989e-05,1
328850,43.77,0.8427,0.00259999999999991,2.83627288322208e-18,-4.79999999999992e-05,1
328900,43.9,0.8403,0.00260000000000005,-4.00000000000204e-06,-5.00000000000012e-05,1
328950,44.03,0.8378,0.00239999999999995,4.00000000000204e-06,-4.99999999999989e-05,1
329000,44.15,0.8353,0.00260000000000005,-2.83627288322208e-18,-5.00000000000012e-05,1
329050,44.28,0.8328,0.00259999999999991,2.83627288322208e-18,-5.19999999999987e-05,1
329100,44.41,0.8302,0.00260000000000005,0,-5.00000000000012e-05,1
329150,44.54,0.8277,0.00260000000000005,-4.00000000000204e-06,-5.20000000000009e-05,1
329200,44.67,0.8251,0.00239999999999995,4.00000000000204e-06,-5.19999999999987e-05,1
329250,44.79,0.8225,0.00260000000000005,-2.83627288322208e-18,-5.20000000000009e-05,1
329300,44.92,0.8199,0.00259999999999991,2.83627288322208e-18,-5.19999999999987e-05,1
329350,45.05,0.8173,0.00260000000000005,0,-5.40000000000007e-05,1
329400,45.18,0.8146,0.00260000000000005,-2.83627288322208e-18,-5.19999999999987e-05,1
329450,45.31,0.812,0.00259999999999991,4.00000000000204e-06,-5.40000000000007e-05,1
329500,45.44,0.8093,0.00280000000000001,-3.9999999999992e-06,-5.40000000000007e-05,1
329550,45.58,0.8066,0.00260000000000005,0,-5.40000000000007e-05,1
329600,45.71,0.8039,0.00260000000000005,3.99999999999637e-06,-5.19999999999987e-05,1
329650,45.84,0.8013,0.00279999999999987,-3.99999999999637e-06,-5.40000000000007e-05,1
329700,45.98,0.7986,0.00260000000000005,3.9999999999992e-06,-5.39999999999985e-05,1
329750,46.11,0.7959,0.00280000000000001,0,-5.20000000000009e-05,1
329800,46.25,0.7933,0.00280000000000001,0,-5.40000000000007e-05,1
329850,46.39,0.7906,0.00280000000000001,0,-5.19999999999987e-05,1
329900,46.53,0.788,0.00280000000000001,0,-5.20000000000009e-05,1
329950,46.67,0.7854,0.00280000000000001,0,-5.19999999999987e-05,1
330000,46.81,0.7828,0.00280000000000001,0,-5.20000000000009e-05,1
330050,46.95,0.7802,0.00280000000000001,-2.83627288322208e-18,-5.20000000000009e-05,1
330100,47.09,0.7776,0.00279999999999987,4.00000000000488e-06,-4.99999999999989e-05,1
330150,47.23,0.7751,0.00300000000000011,-4.00000000000205e-06,-5.00000000000012e-05,1
330200,47.38,0.7726,0.00280000000000001,3.9999999999992e-06,-4.99999999999989e-05,1
330250,47.52,0.7701,0.00299999999999997,-3.9999999999992e-06,-5.00000000000012e-05,1
330300,47.67,0.7676,0.00280000000000001,3.9999999999992e-06,-4.99999999999989e-05,1
330350,47.81,0.7651,0.00299999999999997,-3.9999999999992e-06,-5.00000000000012e-05,1
330400,47.96,0.7626,0.00280000000000001,0,-4.79999999999992e-05,1
330450,48.1,0.7602,0.00280000000000001,3.9999999999992e-06,-4.99999999999989e-05,1
330500,48.24,0.7577,0.00299999999999997,-3.9999999999992e-06,-4.80000000000014e-05,1
330550,48.39,0.7553,0.00280000000000001,0,-4.99999999999989e-05,1
330600,48.53,0.7528,0.00280000000000001,0,-5.00000000000012e-05,1
330650,48.67,0.7503,0.00280000000000001,0,-4.79999999999992e-05,1
330700,48.81,0.7479,0.00280000000000001,-4.00000000000204e-06,-5.00000000000012e-05,1
330750,48.95,0.7454,0.00259999999999991,4.00000000000204e-06,-4.99999999999989e-05,1
330800,49.08,0.7429,0.00280000000000001,-3.9999999999992e-06,-5.20000000000009e-05,1
330850,49.22,0.7403,0.00260000000000005,-2.83627288322208e-18,-4.99999999999989e-05,1
330900,49.35,0.7378,0.00259999999999991,2.83627288322208e-18,-5.20000000000009e-05,1
330950,49.48,0.7352,0.00260000000000005,0,-5.19999999999987e-05,1
331000,49.61,0.7326,0.00260000000000005,-4.00000000000204e-06,-5.40000000000007e-05,1
331050,49.74,0.7299,0.00239999999999995,4.00000000000204e-06,-5.40000000000007e-05,1
331100,49.86,0.7272,0.00260000000000005,-4.00000000000204e-06,-5.39999999999985e-05,1
331150,49.99,0.7245,0.00239999999999995,0,-5.60000000000005e-05,1
331200,50.11,0.7217,0.00239999999999995,2.83627288322208e-18,-5.60000000000005e-05,1
331250,50.23,0.7189,0.00240000000000009,-4.00000000000205e-06,-5.80000000000003e-05,1
331300,50.35,0.716,0.00219999999999999,3.99999999999921e-06,-5.80000000000003e-05,1
331350,50.46,0.7131,0.00239999999999995,-3.99999999999921e-06,-5.79999999999981e-05,1
331400,50.58,0.7102,0.00219999999999999,0,-6.00000000000001e-05,1
331450,50.69,0.7072,0.00219999999999999,0,-6.2000000000002e-05,1
331500,50.8,0.7041,0.00219999999999999,2.84494650060196e-18,-6.19999999999998e-05,1
331550,50.91,0.701,0.00220000000000013,-2.84494650060196e-18,-6.39999999999996e-05,1
331600,51.02,0.6978,0.00219999999999999,-4.00000000000204e-06,-6.59999999999994e-05,1
331650,51.13,0.6945,0.00199999999999989,4.00000000000488e-06,-6.59999999999994e-05,1
331700,51.23,0.6912,0.00220000000000013,-4.00000000000488e-06,-6.80000000000014e-05,1
331750,51.34,0.6878,0.00199999999999989,4.00000000000204e-06,-6.79999999999992e-05,1
331800,51.44,0.6844,0.00219999999999999,-3.9999999999992e-06,-7.00000000000012e-05,1
331850,51.55,0.6809,0.00200000000000003,0,-7.19999999999987e-05,1
331900,51.65,0.6773,0.00200000000000003,0,-7.2000000000001e-05,1
331950,51.75,0.6737,0.00200000000000003,0,-7.39999999999985e-05,1
332000,51.85,0.67,0.00200000000000003,-2.83627288322208e-18,-7.60000000000005e-05,1
332050,51.95,0.6662,0.00199999999999989,2.83627288322208e-18,-7.60000000000005e-05,1
332100,52.05,0.6624,0.00200000000000003,-3.9999999999992e-06,-7.80000000000003e-05,1
332150,52.15,0.6585,0.00180000000000007,3.9999999999992e-06,-8.00000000000001e-05,1
332200,52.24,0.6545,0.00200000000000003,-4.00000000000204e-06,-8.00000000000001e-05,1
332250,52.34,0.6505,0.00179999999999993,4.00000000000204e-06,-8.19999999999999e-05,1
332300,52.43,0.6464,0.00200000000000003,-4.00000000000204e-06,-8.39999999999996e-05,1
332350,52.53,0.6422,0.00179999999999993,2.84494650060196e-18,-8.39999999999996e-05,1
332400,52.62,0.638,0.00180000000000007,3.9999999999992e-06,-8.59999999999994e-05,1
332450,52.71,0.6337,0.00200000000000003,-4.00000000000204e-06,-8.80000000000014e-05,1
332500,52.81,0.6293,0.00179999999999993,2.84494650060196e-18,-8.9999999999999e-05,1
332550,52.9,0.6248,0.00180000000000007,-2.84494650060196e-18,-9.00000000000012e-05,1
332600,52.99,0.6203,0.00179999999999993,2.84494650060196e-18,-8.9999999999999e-05,1
332650,53.08,0.6158,0.00180000000000007,-2.84494650060196e-18,-9.40000000000008e-05,1
332700,53.17,0.6111,0.00179999999999993,2.84494650060196e-18,-9.39999999999985e-05,1
332750,53.26,0.6064,0.00180000000000007,-2.84494650060196e-18,-9.60000000000005e-05,1
332800,53.35,0.6016,0.00179999999999993,2.84494650060196e-18,-9.80000000000003e-05,1
332850,53.44,0.5967,0.00180000000000007,-2.84494650060196e-18,-9.80000000000003e-05,1
332900,53.53,0.5918,0.00179999999999993,-3.99999999999636e-06,-1e-04,1
332950,53.62,0.5868,0.00160000000000011,3.99999999999636e-06,-0.000102,1
333000,53.7,0.5817,0.00179999999999993,2.84494650060196e-18,-0.000104,1
333050,53.79,0.5765,0.00180000000000007,-2.84494650060196e-18,-0.000104,1
333100,53.88,0.5713,0.00179999999999993,-3.9999999999992e-06,-0.000108000000000001,1
333150,53.97,0.5659,0.00159999999999997,4.00000000000205e-06,-0.000107999999999999,1
333200,54.05,0.5605,0.00180000000000007,-4.00000000000205e-06,-0.000107999999999999,1
333250,54.14,0.5551,0.00159999999999997,4.00000000000205e-06,-0.000112000000000001,1
333300,54.22,0.5495,0.00180000000000007,-2.84494650060196e-18,-0.000111999999999999,1
333350,54.31,0.5439,0.00179999999999993,-3.9999999999992e-06,-0.000114000000000001,1
333400,54.4,0.5382,0.00159999999999997,4.00000000000205e-06,-0.000116000000000001,1
333450,54.48,0.5324,0.00180000000000007,-4.00000000000205e-06,-0.000118,1
333500,54.57,0.5265,0.00159999999999997,4.00000000000205e-06,-0.000118,1
333550,54.65,0.5206,0.00180000000000007,-4.00000000000205e-06,-0.000122,1
333600,54.74,0.5145,0.00159999999999997,3.9999999999992e-06,-0.000122,1
333650,54.82,0.5084,0.00179999999999993,-3.99999999999636e-06,-0.000122,1
333700,54.91,0.5023,0.00160000000000011,3.99999999999636e-06,-0.000125999999999999,1
333750,54.99,0.496,0.00179999999999993,-3.9999999999992e-06,-0.000125999999999999,1
333800,55.08,0.4897,0.00159999999999997,4.00000000000205e-06,-0.00013,1
333850,55.16,0.4832,0.00180000000000007,-4.00000000000205e-06,-0.00013,1
333900,55.25,0.4767,0.00159999999999997,4.00000000000205e-06,-0.00013,1
333950,55.33,0.4702,0.00180000000000007,-4.00000000000205e-06,-0.000134,1
334000,55.42,0.4635,0.00159999999999997,4.00000000000205e-06,-0.000134000000000001,1
334050,55.5,0.4568,0.00180000000000007,-4.00000000000205e-06,-0.000135999999999999,1
334100,55.59,0.45,0.00159999999999997,3.9999999999992e-06,-0.000138,1
334150,55.67,0.4431,0.00179999999999993,-3.99999999999636e-06,-0.00014,1
334200,55.76,0.4361,0.00160000000000011,3.99999999999636e-06,-0.000142,1
334250,55.84,0.429,0.00179999999999993,-3.9999999999992e-06,-0.000142,1
334300,55.93,0.4219,0.00159999999999997,4.00000000000205e-06,-0.000144,1
334350,56.01,0.4147,0.00180000000000007,-4.00000000000205e-06,-0.000148,1
334400,56.1,0.4073,0.00159999999999997,4.00000000000205e-06,-0.000148,1
334450,56.18,0.3999,0.00180000000000007,-2.84494650060196e-18,-0.000147999999999999,1
334500,56.27,0.3925,0.00179999999999993,-3.9999999999992e-06,-0.000152,1
334550,56.36,0.3849,0.00159999999999997,4.00000000000205e-06,-0.000152,1
334600,56.44,0.3773,0.00180000000000007,-4.00000000000205e-06,-0.000156000000000001,1
334650,56.53,0.3695,0.00159999999999997,4.00000000000205e-06,-0.000155999999999999,1
334700,56.61,0.3617,0.00180000000000007,-2.84494650060196e-18,-0.000158,1
334750,56.7,0.3538,0.00179999999999993,2.84494650060196e-18,-0.00016,1
334800,56.79,0.3458,0.00180000000000007,-4.00000000000205e-06,-0.000162,1
334850,56.88,0.3377,0.00159999999999997,3.9999999999992e-06,-0.000164,1
334900,56.96,0.3295,0.00179999999999993,2.84494650060196e-18,-0.000164000000000001,1
334950,57.05,0.3213,0.00180000000000007,-2.84494650060196e-18,-0.000165999999999999,1
335000,57.14,0.313,0.00179999999999993,2.84494650060196e-18,-0.000168,1
335050,57.23,0.3046,0.00180000000000007,-4.00000000000205e-06,-0.00017,1
335100,57.32,0.2961,0.00159999999999997,4.00000000000205e-06,-0.000172,1
335150,57.4,0.2875,0.00180000000000007,-2.84494650060196e-18,-0.000174,1
335200,57.49,0.2788,0.00179999999999993,2.84494650060196e-18,-0.000174,1
335250,57.58,0.2701,0.00180000000000007,-2.84494650060196e-18,-0.000176000000000001,1
335300,57.67,0.2613,0.00179999999999993,4.00000000000204e-06,-0.000177999999999999,1
335350,57.76,0.2524,0.00200000000000003,-3.9999999999992e-06,-0.00018,1
335400,57.86,0.2434,0.00180000000000007,-2.84494650060196e-18,-0.000182,1
335450,57.95,0.2343,0.00179999999999993,2.84494650060196e-18,-0.000184,1
335500,58.04,0.2251,0.00180000000000007,-2.84494650060196e-18,-0.000186,1
335550,58.13,0.2158,0.00179999999999993,4.00000000000204e-06,-0.000186,1
335600,58.22,0.2065,0.00200000000000003,-4.00000000000204e-06,-0.00019,1
335650,58.32,0.197,0.00179999999999993,4.00000000000204e-06,-0.000192,1
335700,58.41,0.1874,0.00200000000000003,0,-0.000196,1
335750,58.51,0.1776,0.00200000000000003,0,-0.000198,1
335800,58.61,0.1677,0.00200000000000003,0,-0.000202,1
335850,58.71,0.1576,0.00200000000000003,-2.83627288322208e-18,-0.000206,1
335900,58.81,0.1473,0.00199999999999989,4.00000000000488e-06,-0.000212,1
335950,58.91,0.1367,0.00220000000000013,-2.84494650060196e-18,-0.00022,1
336000,59.02,0.1257,0.00219999999999999,3.99999999999921e-06,-0.000228,1
336050,59.13,0.1143,0.00239999999999995,4.00000000000204e-06,-0.00024,1
336100,59.25,0.1023,0.00260000000000005,7.99999999999841e-06,-0.000252,1
336150,59.38,0.0897,0.00299999999999997,3.9999999999992e-06,-0.000266,1
336200,59.53,0.0764,0.00319999999999993,1.60000000000025e-05,-0.00028,1
336250,59.69,0.0624,0.00400000000000006,1.59999999999997e-05,-0.000289999999999998,1
336300,59.89,0.0479000000000001,0.00480000000000004,3.19999999999993e-05,-0.000298000000000002,1
336350,60.13,0.033,0.00640000000000001,5.19999999999982e-05,-0.000284,1
336400,60.45,0.0188,0.00899999999999991,6.00000000000023e-05,-0.000230000000000001,1
336450,60.9,0.00729999999999997,0.012,1.20000000000004e-05,-0.000113999999999998,1
336500,61.5,0.00160000000000005,0.0126000000000001,-2.00000000000017e-05,-2.80000000000014e-05,1
336550,62.13,0.000199999999999978,0.0116,-3.19999999999993e-05,-3.99999999999956e-06,1
336600,62.71,0,0.01,-1.59999999999997e-05,0,1
336650,63.21,0,0.00920000000000002,-1.59999999999997e-05,0,1
336700,63.67,0,0.00840000000000003,-1.20000000000004e-05,0,1
336750,64.09,0,0.00780000000000001,-8.0000000000041e-06,0,1
336800,64.48,0,0.00739999999999981,-1.19999999999948e-05,0,1
336850,64.85,0,0.00680000000000007,-1.20000000000004e-05,0,1
336900,65.19,0,0.00620000000000005,-4.00000000000206e-06,0,1
336950,65.5,0,0.00599999999999994,-1.20000000000004e-05,0,1
337000,65.8,0,0.00539999999999992,-3.99999999999637e-06,0,1
337050,66.07,0,0.0052000000000001,-8.00000000000408e-06,0,1
337100,66.33,0,0.0047999999999999,-3.99999999999637e-06,0,1
337150,66.57,0,0.00460000000000008,-7.99999999999841e-06,0,1
337200,66.8,0,0.00420000000000016,-4.00000000000773e-06,0,1
337250,67.01,0,0.00399999999999977,-7.99999999999273e-06,0,1
337300,67.21,0,0.00360000000000014,-5.68989300120393e-18,0,1
337350,67.39,0,0.00359999999999985,-7.99999999999272e-06,0,1
337400,67.57,0,0.00320000000000022,-4.00000000000773e-06,0,1
337450,67.73,0,0.00299999999999983,-3.99999999999637e-06,0,1
337500,67.88,0,0.00280000000000001,-3.99999999999636e-06,0,1
337550,68.02,0,0.00260000000000019,-5.68121938382404e-18,0,1
337600,68.15,0,0.00259999999999991,-3.99999999999637e-06,0,1
337650,68.28,0,0.00240000000000009,-8.00000000000409e-06,0,1
337700,68.4,0,0.00199999999999989,4.00000000000204e-06,0,1
337750,68.5,0,0.00219999999999999,-7.9999999999984e-06,0,1
337800,68.61,0,0.00180000000000007,0,0,1
337850,68.7,0,0.00180000000000007,-5.68555619251399e-18,0,1
337900,68.79,0,0.00179999999999978,-3.99999999999636e-06,0,1
337950,68.88,0,0.00159999999999997,5.68555619251399e-18,0,1
338000,68.96,0,0.00160000000000025,-4.00000000000773e-06,0,1
338050,69.04,0,0.00139999999999986,-3.99999999999636e-06,0,1
338100,69.11,0,0.00120000000000005,3.99999999999636e-06,0,1
338150,69.17,0,0.00139999999999986,-3.99999999999636e-06,0,1
338200,69.24,0,0.00120000000000005,-4.00000000000204e-06,0,1
338250,69.3,0,0.000999999999999943,4.00000000000204e-06,0,1
338300,69.35,0,0.00120000000000005,-4.00000000000204e-06,0,1
338350,69.41,0,0.000999999999999943,5.68121938382404e-18,0,1
338400,69.46,0,0.00100000000000023,-4.00000000000773e-06,0,1
338450,69.51,0,0.000799999999999841,4.00000000000205e-06,0,1
338500,69.55,0,0.000999999999999943,-3.99999999999636e-06,0,1
338550,69.6,0,0.000800000000000125,0,0,1
338600,69.64,0,0.000800000000000125,-4.00000000000773e-06,0,1
338650,69.68,0,0.000599999999999739,4.00000000000773e-06,0,1
338700,69.71,0,0.000800000000000125,-4.00000000000205e-06,0,1
338750,69.75,0,0.000600000000000023,0,0,1
338800,69.78,0,0.000600000000000023,0,0,1
338850,69.81,0,0.000600000000000023,0,0,1
338900,69.84,0,0.000600000000000023,-4.00000000000205e-06,0,1
338950,69.87,0,0.00039999999999992,4.00000000000205e-06,0,1
339000,69.89,0,0.000600000000000023,-4.00000000000205e-06,0,1
339050,69.92,0,0.00039999999999992,0,0,1
339100,69.94,0,0.00039999999999992,4.00000000000205e-06,0,1
339150,69.96,0,0.000600000000000023,-3.99999999999636e-06,0,1
339200,69.99,0,0.000400000000000205,-5.6844719903415e-18,0,1
339250,70.01,0,0.00039999999999992,0,0,1
339300,70.03,0,0.00039999999999992,0,0,1
339350,70.05,0,0.00039999999999992,-3.99999999999636e-06,0,1
339400,70.07,0,0.000200000000000102,3.99999999999636e-06,0,1
339450,70.08,0,0.00039999999999992,5.6844719903415e-18,0,1
339500,70.1,0,0.000400000000000205,-4.00000000000773e-06,0,1
339550,70.12,0,0.000199999999999818,4.00000000000773e-06,0,1
339600,70.13,0,0.000400000000000205,-4.00000000000773e-06,0,1
339650,70.15,0,0.000199999999999818,5.6844719903415e-18,0,1
339700,70.16,0,0.000200000000000102,3.99999999999636e-06,0,1
339750,70.17,0,0.00039999999999992,-3.99999999999636e-06,0,1
339800,70.19,0,0.000200000000000102,-5.6844719903415e-18,0,1
339850,70.2,0,0.000199999999999818,5.6844719903415e-18,0,1
339900,70.21,0,0.000200000000000102,0,0,1
339950,70.22,0,0.000200000000000102,-5.6844719903415e-18,0,1
340000,70.23,0,0.000199999999999818,5.6844719903415e-18,0,1
340050,70.24,0,0.000200000000000102,0,0,1
340100,70.25,0,0.000200000000000102,-5.6844719903415e-18,0,1
340150,70.26,0,0.000199999999999818,-3.99999999999636e-06,0,1
340250,70.27,0,0.000200000000000102,0,0,1
340300,70.28,0,0.000200000000000102,-5.6844719903415e-18,0,1
340350,70.29,0,0.000199999999999818,5.6844719903415e-18,0,1
340400,70.3,0,0.000200000000000102,-4.00000000000205e-06,0,1
340500,70.31,0,0.000199999999999818,5.6844719903415e-18,0,1
340550,70.32,0,0.000200000000000102,0,0,1
340600,70.33,0,0.000200000000000102,-5.6844719903415e-18,0,1
340650,70.34,0,0.000199999999999818,-3.99999999999636e-06,0,1
340750,70.35,0,0.000200000000000102,-4.00000000000205e-06,0,1
340850,70.36,0,0.000200000000000102,-4.00000000000205e-06,0,1
341000,70.37,0,0.000199999999999818,-3.99999999999636e-06,0,1
341100,70.38,0,0.000200000000000102,-4.00000000000205e-06,0,1
341250,70.39,0,0.000200000000000102,-4.00000000000205e-06,0,1
341400,70.4,0,0.000199999999999818,-3.99999999999636e-06,0,1
341550,70.41,0,0.000200000000000102,-4.00000000000205e-06,0,1
341700,70.42,0,0.000200000000000102,-4.00000000000205e-06,0,1
341950,70.43,0,0.000199999999999818,-3.99999999999636e-06,0,1
342250,70.44,0,0.000200000000000102,-4.00000000000205e-06,0,1
342450,70.45,0,0.000199999999999818,-3.99999999999636e-06,0,1
342700,70.46,0,0.000200000000000102,-4.00000000000205e-06,0,1
343300,70.47,0,0.000200000000000102,-4.00000000000205e-06,0,1
343700,70.48,0,0.000199999999999818,-3.99999999999636e-06,0,1
348000,70.49,0,0.000200000000000102,-4.00000000000205e-06,0,1
350950,70.5,0,-0.000200000000000102,4.00000000000205e-06,0,-1
351050,70.49,0,-0.000199999999999818,-5.6844719903415e-18,0,-1
351100,70.48,0,-0.000200000000000102,-3.99999999999636e-06,0,-1
351150,70.47,0,-0.00039999999999992,0,0,-1
351200,70.45,0,-0.00039999999999992,-4.00000000000205e-06,0,-1
351250,70.43,0,-0.000600000000000023,0,0,-1
351300,70.4,0,-0.000600000000000023,-4.00000000000205e-06,0,-1
351350,70.37,0,-0.000800000000000125,-3.99999999999636e-06,0,-1
351400,70.33,0,-0.000999999999999943,0,0,-1
351450,70.28,0,-0.000999999999999943,0,0,-1
351500,70.23,0,-0.000999999999999943,-4.00000000000204e-06,0,-1
351550,70.18,0,-0.00120000000000005,0,0,-1
351600,70.12,0,-0.00120000000000005,0,0,-1
351650,70.06,0,-0.00120000000000005,-3.99999999999636e-06,0,-1
351700,70,0,-0.00139999999999986,-5.68555619251399e-18,0,-1
351750,69.93,0,-0.00140000000000015,-3.99999999999636e-06,0,-1
351800,69.86,0,-0.00159999999999997,3.99999999999636e-06,0,-1
351850,69.78,0,-0.00140000000000015,-3.99999999999636e-06,0,-1
351900,69.71,0,-0.00159999999999997,0,0,-1
351950,69.63,0,-0.00159999999999997,-4.00000000000205e-06,0,-1
352000,69.55,0,-0.00180000000000007,5.68555619251399e-18,0,-1
352050,69.46,0,-0.00179999999999978,3.99999999999636e-06,0,-1
352100,69.37,0,-0.00159999999999997,-8.00000000000409e-06,0,-1
352150,69.29,0,-0.00200000000000017,4.00000000000204e-06,0,-1
352200,69.19,0,-0.00180000000000007,5.68555619251399e-18,0,-1
352250,69.1,0,-0.00179999999999978,-4.00000000000773e-06,0,-1
352300,69.01,0,-0.00200000000000017,5.68121938382404e-18,0,-1
352350,68.91,0,-0.00199999999999989,-5.68121938382404e-18,0,-1
352400,68.81,0,-0.00200000000000017,5.68121938382404e-18,0,-1
352450,68.71,0,-0.00199999999999989,0,0,-1
352500,68.61,0,-0.00199999999999989,-4.00000000000204e-06,0,-1
352550,68.51,0,-0.00219999999999999,0,0,-1
352600,68.4,0,-0.00219999999999999,0,0,-1
352650,68.29,0,-0.00219999999999999,-5.68989300120393e-18,0,-1
352700,68.18,0,-0.00220000000000027,5.68989300120393e-18,0,-1
352750,68.07,0,-0.00219999999999999,0,0,-1
352800,67.96,0,-0.00219999999999999,-3.99999999999637e-06,0,-1
352850,67.85,0,-0.00239999999999981,3.99999999999637e-06,0,-1
352900,67.73,0,-0.00219999999999999,-4.00000000000205e-06,0,-1
352950,67.62,0,-0.00240000000000009,4.00000000000205e-06,0,-1
